Localidad,Latitud,Longitud,Tipo_place,population,osm_type,osm_id,name_normalized
Pañul,-34.4959236,-71.9637384,hamlet,168.0,node,2612954539,panul
Panulcillo,-30.4466446,-71.2220028,hamlet,50.0,node,214186019,panulcillo
Panzuta,-19.0625711,-68.8936738,hamlet,58.0,node,2151565293,panzuta
Papa Atua,-27.1734769,-109.4020593,locality,,node,5949602638,papa atua
Papa Mana Manana,-27.1469443,-109.4117797,neighbourhood,,node,5949684550,papa mana manana
Papa Taŋaroa a Hiro,-27.1699119,-109.388954,locality,,node,5949602649,papa taŋaroa a hiro
Papa Vaka Petroglifos,-27.0910569,-109.2946026,locality,,node,1439353101,papa vaka petroglifos
Papal,-37.2245791,-73.0217189,hamlet,10.0,node,4976332077,papal
Papalillo,-35.446726,-72.2537475,hamlet,81.0,node,5923160313,papalillo
Papelera,-35.6035007,-71.5923429,hamlet,15.0,node,12221144397,papelera
Papirúa,-35.4894534,-72.5123177,neighbourhood,,node,2217182948,papirua
Paposo,-25.0094441,-70.4653417,village,484.0,node,214211993,paposo
Papudo,-32.50759,-71.4459354,town,3700.0,node,214196602,papudo
Papudo Laguna,-32.5026134,-71.437561,neighbourhood,,way,795728215,papudo laguna
Paque Norte,-36.2592412,-71.8147516,hamlet,369.0,node,5936004824,paque norte
Paque Sur,-36.2932675,-71.8238068,hamlet,116.0,node,5936004823,paque sur
Parada Caracoles,-32.8375681,-70.0921165,locality,,node,214205380,parada caracoles
Paradero Dos,-35.5326017,-72.1726763,hamlet,20.0,node,6020963567,paradero dos
Paradero Méndez,-40.4699023,-73.0310583,hamlet,43.0,node,6209412543,paradero mendez
Paradero Quebrada Honda,-18.3254906,-69.8840554,locality,,node,3385994960,paradero quebrada honda
Paradero Zapahuira,-18.3383362,-69.5883936,hamlet,,node,2982482211,paradero zapahuira
Parador Laguna Blanca,-52.7997939,-71.1906177,locality,,node,8220070392,parador laguna blanca
Parador Río Verde,-52.6920695,-71.4099795,locality,,node,8220070402,parador rio verde
Paraguay,-34.9920701,-72.0042873,hamlet,181.0,node,6209652186,paraguay
Paraguay Alto,-37.203133,-72.2644186,hamlet,66.0,node,5886054507,paraguay alto
Paraguay Bajo,-37.1976039,-72.2158277,hamlet,101.0,node,5886054505,paraguay bajo
Paraguay Chico,-41.4007107,-73.322408,hamlet,299.0,node,214219612,paraguay chico
Paraguay Grande,-41.3951937,-73.2146931,hamlet,74.0,node,12790343523,paraguay grande
Paraíso Colonial,-35.7427548,-72.5386155,neighbourhood,,node,7530350700,paraiso colonial
Paraíso Perdido,-32.3109834,-71.0537124,hamlet,121.0,node,5769887525,paraiso perdido
Parajalla Vilacollo,-19.085703,-68.9304622,hamlet,11.0,node,214199739,parajalla vilacollo
Paranal,-24.6403471,-70.3868186,hamlet,119.0,node,11786378925,paranal
Parca,-20.011938,-69.2029528,hamlet,,node,214234032,parca
Parcela 11,-33.0640123,-71.533235,neighbourhood,,node,12177751517,parcela 11
Parcelación Alto Los Castaños,-40.6498099,-73.1326956,hamlet,74.0,node,4747435960,parcelacion alto los castanos
Parcelación Altos de Chamiza,-41.4421961,-72.7502639,neighbourhood,,node,8184446419,parcelacion altos de chamiza
Parcelación Bosque Andino,-41.4591888,-72.6447954,neighbourhood,,node,8145993194,parcelacion bosque andino
Parcelación Buena Vista,-35.3910966,-71.6766661,hamlet,,node,9853558562,parcelacion buena vista
Parcelación Campo Lindo,-33.5776329,-71.17068,neighbourhood,,node,11800137600,parcelacion campo lindo
Parcelación Campo Nativo Etapa 1,-41.3220976,-72.8282084,neighbourhood,,node,7297794726,parcelacion campo nativo etapa 1
Parcelación Campo Nativo Etapa 2,-41.3242187,-72.8328549,neighbourhood,,node,7297794730,parcelacion campo nativo etapa 2
Parcelación Campo Nativo Etapa 4,-41.3262832,-72.8336087,neighbourhood,,node,7297794731,parcelacion campo nativo etapa 4
Parcelación Cooperativa Lagunitas,-41.4346911,-73.031846,neighbourhood,,node,6898056081,parcelacion cooperativa lagunitas
Parcelación Crell,-41.3197024,-73.0151295,neighbourhood,,node,3075931805,parcelacion crell
Parcelación Don Ignacio,-41.3280185,-73.0270904,neighbourhood,,node,8401188786,parcelacion don ignacio
Parcelación Don Joaquín,-41.430207,-72.9359928,hamlet,,node,10767217610,parcelacion don joaquin
Parcelación Doña Emilia y Santa Isabel,-32.8801863,-71.2188667,hamlet,,node,12291928396,parcelacion dona emilia y santa isabel
Parcelación Doña Valentina,-41.4317414,-72.9382539,hamlet,,node,10767221626,parcelacion dona valentina
Parcelación El Alba Golf Park,-41.3166474,-73.0173847,neighbourhood,,node,8401188788,parcelacion el alba golf park
Parcelación El Convento,-33.6386053,-70.8094575,neighbourhood,,node,7304787879,parcelacion el convento
Parcelación Hacienda Chamiza,-41.4746043,-72.8337435,neighbourhood,,node,8184569834,parcelacion hacienda chamiza
Parcelación Hacienda San Enrique,-33.9065483,-71.6780341,hamlet,,node,11922156584,parcelacion hacienda san enrique
Parcelación Industrial La Laja,-41.351854,-72.9844314,neighbourhood,,node,3097286867,parcelacion industrial la laja
Parcelación La Laja,-41.3524956,-72.9331292,neighbourhood,,node,7297788535,parcelacion la laja
Parcelación Las Encinas,-33.688246,-71.093967,hamlet,,node,11303212165,parcelacion las encinas
Parcelación Los Arrayanes,-41.3144485,-72.8622262,hamlet,73.0,node,3086065797,parcelacion los arrayanes
Parcelación Los Castaños,-40.6514957,-73.1266201,hamlet,,node,9229936193,parcelacion los castanos
Parcelación Los Coihues,-41.3281159,-73.1390548,hamlet,83.0,node,12790343526,parcelacion los coihues
Parcelación Los Encinos,-40.6460702,-73.1315409,hamlet,,node,4439105892,parcelacion los encinos
Parcelación Los Riscos,-41.2170508,-72.7219041,hamlet,,node,3640958726,parcelacion los riscos
Parcelacion Maitenal,-36.5247601,-71.5716148,hamlet,,node,11640870787,parcelacion maitenal
Parcelación Manantiales del Río,-40.650255,-73.123711,hamlet,131.0,node,4439143392,parcelacion manantiales del rio
Parcelación Paicaví,-41.3527117,-72.9358719,neighbourhood,39.0,node,7297788534,parcelacion paicavi
Parcelación Parque Lindo,-41.344417,-72.7948518,neighbourhood,,node,7297825502,parcelacion parque lindo
Parcelación Parque Los Alerces,-41.3808121,-72.9296375,neighbourhood,,node,8593657223,parcelacion parque los alerces
Parcelación Riberas de Chamiza,-41.4499415,-72.8147925,neighbourhood,,node,8184564384,parcelacion riberas de chamiza
Parcelación Salzburg,-41.1218843,-73.0226735,neighbourhood,,node,4199661059,parcelacion salzburg
Parcelación San Alfonso,-41.3234483,-73.0061137,neighbourhood,176.0,node,3107800129,parcelacion san alfonso
Parcelación San Alfonso II,-41.325565,-73.0131433,neighbourhood,,node,8313626618,parcelacion san alfonso ii
Parcelación San Luis,-34.8850024,-71.2737179,hamlet,,node,10107266320,parcelacion san luis
Parcelación San Rafael,-41.3288612,-73.0601188,hamlet,212.0,node,2786499338,parcelacion san rafael
Parcelación Santa Gabriela,-33.6223243,-70.7587167,hamlet,170.0,node,5167899177,parcelacion santa gabriela
Parcelación Santa Laura,-32.8758343,-71.2165654,hamlet,,node,12291928398,parcelacion santa laura
Parcelación Santa María de los Quillayes,-33.1570598,-71.3288561,hamlet,,node,11349962123,parcelacion santa maria de los quillayes
Parcelación Santa Rosa,-41.3285911,-73.0690913,hamlet,71.0,node,7297788532,parcelacion santa rosa
Parcelación Surber,-40.6403269,-73.1335241,hamlet,,node,9229968021,parcelacion surber
Parcelación Valle verde,-36.5223373,-71.5681493,hamlet,,node,11640870786,parcelacion valle verde
Parcelación Vista Hermosa,-33.7859601,-71.6053033,neighbourhood,,node,12207899780,parcelacion vista hermosa
Parcelación Yunge,-41.312629,-73.0167352,neighbourhood,,node,3072251940,parcelacion yunge
Parcelas Altos del Valle,-33.0086365,-71.3682228,hamlet,,node,12918494232,parcelas altos del valle
Parcelas Cajón de Lebu,-33.0331321,-71.3525759,neighbourhood,,node,5662142114,parcelas cajon de lebu
Parcelas de Frutillar,-41.0731721,-73.0851317,neighbourhood,,node,7813767847,parcelas de frutillar
Parcelas Fundo Lago Azul,-39.6351177,-72.3030675,neighbourhood,,node,12364821278,parcelas fundo lago azul
Parcelas Las Puertas de Santo Domingo,-33.6373921,-71.5130554,hamlet,230.0,node,6174429099,parcelas las puertas de santo domingo
Parcelas Lomas de Peñablanca,-33.0401746,-71.3357842,hamlet,,node,12918441885,parcelas lomas de penablanca
Parcelas Monte Madia,-33.0259542,-71.3536906,hamlet,,node,12918494233,parcelas monte madia
Parcelas Quebraditos,-32.9889397,-71.3986337,hamlet,,node,12918494140,parcelas quebraditos
Parcelas Rancho Lomas Verdes,-41.3022706,-73.0136523,neighbourhood,,node,4597912281,parcelas rancho lomas verdes
Parcelas Santa Genoveva,-33.367775,-71.6456866,neighbourhood,,node,12331043831,parcelas santa genoveva
Parcelas Tupungato,-32.9898576,-71.3939452,hamlet,,node,12918494141,parcelas tupungato
Parcelas Viejo Roble,-38.5202887,-72.467773,hamlet,,node,12814651825,parcelas viejo roble
Parcohaylla,-18.8780284,-69.2129384,hamlet,17.0,node,214232380,parcohaylla
Paredones,-34.6476395,-71.9008463,town,1841.0,node,214205523,paredones
Paredones de Auquinco,-34.7766055,-71.1626959,village,536.0,node,214218203,paredones de auquinco
Parga,-41.2194261,-73.4903785,hamlet,257.0,node,214204114,parga
Pargua,-41.7915011,-73.4603425,village,792.0,node,214228712,pargua
Pargua Alto,-41.7776937,-73.4203031,hamlet,363.0,node,5900580907,pargua alto
Parinacota,-18.2019873,-69.2681691,hamlet,35.0,node,214198937,parinacota
Parlamento,-38.4876534,-72.5251789,hamlet,22.0,node,6084015761,parlamento
Parpalén,-41.4909596,-72.796601,hamlet,79.0,node,5967835114,parpalen
Parque Agua Fria,-38.4845425,-71.6006987,hamlet,,node,9501852471,parque agua fria
Parque Alameda,-36.4292157,-71.9711834,neighbourhood,,node,8086153251,parque alameda
Parque Alcántara,-38.7053344,-72.5494623,neighbourhood,,node,5885154306,parque alcantara
Parque Apiasmontt,-41.4471254,-73.0094009,neighbourhood,,node,12111894607,parque apiasmontt
Parque Bellavista,-34.9826396,-71.2630314,neighbourhood,,node,11658776036,parque bellavista
Parque Bicentenario,-35.4130059,-71.6141137,neighbourhood,,node,3169741490,parque bicentenario
Parque Bilbao,-36.4256265,-71.9751363,neighbourhood,,node,8317162258,parque bilbao
Parque Bío-Bío,-36.8014495,-73.0970251,neighbourhood,,node,12111876927,parque bio-bio
Parque Callaqui,-37.6683024,-72.0137809,neighbourhood,,node,7184644769,parque callaqui
Parque Castaño,-36.9671571,-72.9425967,neighbourhood,,node,13135252283,parque castano
Parque Central,-36.7930516,-73.0817342,neighbourhood,,node,8315431103,parque central
Parque Colonial,-33.6128315,-70.791965,hamlet,116.0,node,6107503211,parque colonial
Parque Constanza,-34.1497782,-70.7106904,neighbourhood,,node,12806916222,parque constanza
Parque Cordillera,-36.6203276,-72.0710993,neighbourhood,,node,9548524821,parque cordillera
Parque Costanera,-38.7090893,-72.5457341,neighbourhood,,node,5885150472,parque costanera
Parque Costanera I,-41.4784227,-72.9972857,neighbourhood,,node,8313498471,parque costanera i
Parque Costanera II,-41.4799219,-72.9968369,neighbourhood,,node,8232302525,parque costanera ii
Parque Costanera III,-41.4804823,-72.9946105,neighbourhood,,node,8313498472,parque costanera iii
Parque Cousiño Macul,-33.4937546,-70.5533624,neighbourhood,,node,5719313423,parque cousino macul
Parque del Este,-34.1870003,-70.7272538,neighbourhood,,node,1757981339,parque del este
Parque del Loa,-22.349819,-69.565985,locality,,node,1287180275,parque del loa
Parque del Sol,-35.8675166,-71.6008164,neighbourhood,,node,11019027850,parque del sol
Parque del Sur,-39.5403351,-72.9531455,neighbourhood,,node,11241910070,parque del sur
Parque Don Rosauro,-38.7123376,-72.5544459,neighbourhood,,node,8544360234,parque don rosauro
Parque Doña Javiera,-33.7047729,-70.9789163,hamlet,365.0,node,6148914662,parque dona javiera
Parque Ecológico,-33.3908895,-71.2466383,hamlet,38.0,node,6401771186,parque ecologico
Parque Ecológico Tres Esteros,-39.4395737,-72.2461581,hamlet,27.0,node,8946252989,parque ecologico tres esteros
Parque Ecuador,-36.8312732,-73.046406,neighbourhood,,node,8315431083,parque ecuador
Parque El Avellano,-35.4245222,-71.5950378,neighbourhood,,node,10038353648,parque el avellano
Parque El Tepual,-41.4151666,-73.1207312,neighbourhood,,node,12111894612,parque el tepual
Parque Empresarial Aconcagua,-33.3544783,-70.7007025,hamlet,,node,10984573197,parque empresarial aconcagua
Parque Empresarial del Biobío,-36.7651501,-73.1153548,neighbourhood,,node,9766218162,parque empresarial del biobio
Parque Empresarial Puerto Varas,-41.3827663,-72.9698106,neighbourhood,,node,8313599286,parque empresarial puerto varas
Parque Empresarial Valle Grande,-33.313912,-70.7572405,neighbourhood,,node,11211252311,parque empresarial valle grande
Parque Eólico Canela I,-31.2885578,-71.5965734,locality,,node,9938208745,parque eolico canela i
Parque Eólico Canela II,-31.2884023,-71.5945922,locality,,node,9938208744,parque eolico canela ii
Parque Eólico Los Cururos,-31.025371,-71.6073565,locality,,node,9938164202,parque eolico los cururos
Parque Eólico Monte Redondo,-31.0619575,-71.6110587,locality,,node,9938207991,parque eolico monte redondo
Parque Eólico Punta Sierra,-31.1434805,-71.6057366,locality,,node,9938208901,parque eolico punta sierra
Parque Eólico Talinay,-30.8535029,-71.5981235,locality,,node,9940980223,parque eolico talinay
Parque Eólico Talinay Oriente,-30.8328172,-71.5919716,locality,,node,9939623351,parque eolico talinay oriente
Parque Eólico Totoral,-31.3303142,-71.5945215,locality,,node,9938208743,parque eolico totoral
Parque Eucaliptus,-32.710575,-71.4171946,hamlet,,node,12758223565,parque eucaliptus
Parque Foresta,-39.2701293,-71.9720929,neighbourhood,,node,5771306000,parque foresta
Parque Huambalí,-36.6320779,-72.1069111,neighbourhood,,node,11010943560,parque huambali
Parque Industrial Aconcagua,-32.9132339,-71.4928758,hamlet,,node,12871392647,parque industrial aconcagua
Parque Industrial Aeropuerto,-33.3825207,-70.7453857,neighbourhood,,node,12496841377,parque industrial aeropuerto
Parque Industrial Américo Vespucio,-33.3392432,-70.7119101,neighbourhood,,node,11875190644,parque industrial americo vespucio
Parque Industrial Arrigoni,-33.3343929,-70.7009601,neighbourhood,,node,11875190646,parque industrial arrigoni
Parque Industrial Buenaventura,-33.3323537,-70.7150016,neighbourhood,,node,5684136639,parque industrial buenaventura
Parque Industrial Casa de Piedra,-33.3312942,-70.7312141,neighbourhood,,node,11875190640,parque industrial casa de piedra
Parque Industrial Costanera Sur,-33.4206902,-70.7715154,neighbourhood,,node,11134751816,parque industrial costanera sur
Parque Industrial El Montijo,-33.401448,-70.7648609,neighbourhood,,node,12496841378,parque industrial el montijo
Parque Industrial El Pórtico,-33.3707395,-70.753461,neighbourhood,,node,12496841376,parque industrial el portico
Parque Industrial Estrella del Sur,-33.5580519,-70.7240668,neighbourhood,,node,10616832059,parque industrial estrella del sur
Parque Industrial Jardín del Sur,-33.5627903,-70.7212558,neighbourhood,,node,10616832060,parque industrial jardin del sur
Parque Industrial Las Esteras,-33.3448182,-70.7159183,neighbourhood,,node,11875190642,parque industrial las esteras
Parque Industrial Lautaro,-38.5518772,-72.4490203,hamlet,13.0,node,6084015765,parque industrial lautaro
Parque Industrial Lo Boza,-33.384779,-70.7630747,neighbourhood,,node,5684119697,parque industrial lo boza
Parque Industrial Lo Echevers,-33.3769287,-70.766162,neighbourhood,,node,12509650158,parque industrial lo echevers
Parque Industrial Los Libertadores,-33.302932,-70.7142777,hamlet,,node,2104302255,parque industrial los libertadores
Parque Industrial Norte Bueno,-33.3221754,-70.7245023,neighbourhood,,node,11875190645,parque industrial norte bueno
Parque Industrial Ojos del Salado,-33.3797999,-70.7654231,neighbourhood,,node,12509650157,parque industrial ojos del salado
Parque Industrial Portezuelo,-33.3315118,-70.7222116,neighbourhood,,node,11875190641,parque industrial portezuelo
Parque Industrial Puerta Norte,-33.3012241,-70.7565137,neighbourhood,,node,11875190639,parque industrial puerta norte
Parque Industrial Puerta Sur,-33.5516277,-70.7147625,neighbourhood,,node,2522766622,parque industrial puerta sur
Parque Industrial San Andrés,-41.463805,-72.9727115,neighbourhood,,node,2700279411,parque industrial san andres
Parque Industrial San Ignacio,-41.3465728,-72.9890188,neighbourhood,,node,5226740227,parque industrial san ignacio
Parque Industrial Tres,-34.5679628,-70.9723878,neighbourhood,,node,5731699146,parque industrial tres
Parque Industrial Tyrol,-41.4667301,-72.9814658,neighbourhood,,node,2975933719,parque industrial tyrol
Parque Industrial Valparaíso,-33.0947414,-71.6019344,neighbourhood,,node,7682891901,parque industrial valparaiso
Parque Industrial Vespucio Oeste,-33.37756,-70.7584861,neighbourhood,,node,12509650156,parque industrial vespucio oeste
Parque Inglés,-35.4759089,-70.9945536,hamlet,24.0,node,5138859997,parque ingles
Parque Invicoop,-36.799611,-73.0923032,neighbourhood,,node,12111886669,parque invicoop
Parque Islón,-29.8910159,-71.2493014,neighbourhood,,node,9736283270,parque islon
Parque Isluga,-34.1617525,-70.6945135,neighbourhood,,node,1636784128,parque isluga
Parque Ivian,-41.3356947,-72.9825755,neighbourhood,,node,2824444746,parque ivian
Parque Ivian II,-41.3430346,-72.9735946,neighbourhood,,node,8313599291,parque ivian ii
Parque Juan López III,-23.5687241,-70.3909876,neighbourhood,,node,4672231960,parque juan lopez iii
Parque Krahmer,-39.832111,-73.2249682,neighbourhood,,node,4953957831,parque krahmer
Parque La Farfana,-33.4906499,-70.7652247,neighbourhood,,node,5701287451,parque la farfana
Parque La Ponderosa,-35.7097996,-71.3262257,neighbourhood,,node,9888705087,parque la ponderosa
Parque La Posada,-36.96012,-73.1502477,neighbourhood,,node,2515812941,parque la posada
Parque Lahuén 1,-41.381795,-72.9145788,neighbourhood,,node,7606440909,parque lahuen 1
Parque Lahuén 2,-41.3807515,-72.9125164,neighbourhood,,node,7606440910,parque lahuen 2
Parque Las Américas,-36.8025175,-73.0890245,neighbourhood,,node,12111876919,parque las americas
Parque Las Bandurrias,-41.352297,-72.9535568,neighbourhood,,node,8313599290,parque las bandurrias
Parque Las Princesas,-36.7818661,-73.0402636,neighbourhood,,node,12030134758,parque las princesas
Parque Lican Rayén,-41.3273201,-72.9870537,neighbourhood,,node,2456935732,parque lican rayen
Parque Los Cipreces,-35.8354675,-71.6182423,neighbourhood,,node,7600955810,parque los cipreces
Parque Los Coigües,-41.3245042,-72.9515914,neighbourhood,,node,2934807921,parque los coigues
Parque Los Colonos,-41.4248505,-72.9084496,neighbourhood,,node,12030238099,parque los colonos
Parque Los Guindos,-34.9412795,-71.204016,neighbourhood,,node,5065383013,parque los guindos
Parque Los Ingleses,-33.0559561,-71.5867061,neighbourhood,,node,4396964040,parque los ingleses
Parque Los Libertadores,-33.195182,-70.6656396,neighbourhood,,node,5704102068,parque los libertadores
Parque Los Quillayes,-33.332339,-70.5224633,neighbourhood,,node,5719313454,parque los quillayes
Parque Miraflores,-33.6013367,-70.8701849,neighbourhood,,node,8687062227,parque miraflores
Parque Mozart,-41.1505469,-72.9891298,neighbourhood,,node,4199661966,parque mozart
Parque Nacional Chiloé,-42.6225639,-74.1099393,hamlet,14.0,node,5875283052,parque nacional chiloe
Parque Nacional Nahuelbuta,-37.8205566,-72.9520404,hamlet,15.0,node,10595465959,parque nacional nahuelbuta
Parque Ñuble,-36.6207573,-72.0744594,neighbourhood,,node,5874250279,parque nuble
Parque Obenque,-39.6388601,-72.3116148,hamlet,,node,11144938435,parque obenque
Parque Oriente,-35.8346733,-71.5782497,neighbourhood,,node,11639497094,parque oriente
Parque Población Leon Prado,-35.8346318,-71.6018845,neighbourhood,,node,5854306476,parque poblacion leon prado
Parque Poniente,-34.5787778,-71.0085735,neighbourhood,,node,5413454991,parque poniente
Parque Poniente II,-34.5808292,-71.0079858,neighbourhood,,node,5413454992,parque poniente ii
Parque Primavera,-38.6926897,-72.3588471,neighbourhood,,way,815766862,parque primavera
Parque Real,-33.3535044,-70.7374139,neighbourhood,,node,9048721043,parque real
Parque Residencial Bayona,-36.8449056,-73.1125817,neighbourhood,,node,2946211789,parque residencial bayona
Parque Residencial Bío-Bío,-36.7989945,-73.0987865,neighbourhood,,node,12111876930,parque residencial bio-bio
Parque Residencial Club de Golf Los Lirios,-34.237847,-70.7790826,neighbourhood,,way,1019274455,parque residencial club de golf los lirios
Parque Residencial Fundadores,-41.4224551,-72.9048701,neighbourhood,,node,2916665531,parque residencial fundadores
Parque Residencial José Massoud Sarquis,-33.6713992,-71.2215564,neighbourhood,,node,5359891738,parque residencial jose massoud sarquis
Parque Residencial Laguna Grande,-36.8403354,-73.1167341,neighbourhood,,node,1362234943,parque residencial laguna grande
Parque Residencial Las Bahías,-41.3415947,-72.9494583,neighbourhood,176.0,node,2974367290,parque residencial las bahias
Parque Residencial Los Canelos,-36.8422534,-73.0968359,neighbourhood,,node,1362234939,parque residencial los canelos
